,text,label
3271,what is the orgin of xoxoxox,0
3272,who built the first pyramid,3
3273,what southeast asian country has the wang river joining the ping river at tak,4
3274,what italian city of 155 were leonardo da vinci michaelangelo and machiavelli all working in,4
3275,what color tennis balls are used at wimbledon,1
3276,what is a 2sided object called,1
3277,name a french fascist party,3
3278,name the french historical period during the reign of napoleon iii,1
3279,what movie has made the most money,1
3280,what is time,0
3281,how many states have a lottery,5
3282,what is the name of the largest city in chile south america,4
3283,what are you caught in if a haboob blows up,1
3284,what ratio of children of ages between two and eleven watch the simpsons,5
3285,how many cities are there in utah,5
3286,what famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat,3
3287,how many visitors go to the vatican each year,5
3288,what is the population of mexico,5
3289,how do you get silly putty out of fabric,0
3290,what is the best online games site,4
3291,why is the word abbreviation so long,0
3292,what century did art s romantic period begin in,5
3293,how many spaces follow a period at the end of a sentence,5
3294,what is a cake of soap,0
3295,in what year was the berlin wall erected,5
3296,what is the weight of a teaspoon of matter in a black hole,5
3297,what is the approximate weight of a teaspoon of matter in a black hole,5
3298,what does msg stand for,2
3299,on what avenue is the original saks department store located,4
3300,where does the song anything goes take place,4
3301,where was the first zoo in the us,4
3302,how far is yaroslavl from moscow,5
3303,what is april s gemstone,1
3304,what is the present pope named,3
3305,who is the nebbish that is marvel s official mascot,3
3306,what powdered soft drink mix went into space,1
3307,what did the chinese emperor present to the english soldier gordon in recognition of his services in quelling rebellions,1
3308,what is one of the languages spoken by the sioux called,1
3309,how many bytes are in a terabyte,5
3310,who sang the song hooked on a feeling in the dancing baby episode of ally mcbeal,3
3311,in what ways did ivan iv support russian expansion,1
3312,approximately how much does a teaspoon of matter weigh in a black hole,5
3313,what country s flag is field green,4
3314,what sport is known for hooligans,1
3315,who was the columbia pictures head who forged actor cliff robertson s name on a 1 000 check,3
3316,who was damocles,3
3317,what sport was the first televised in the us,1
3318,name dondi s adoptive grandfather,3
3319,when was the congress of vienna,5
3320,what are the lyrics to smelly cat,0
3321,how much folic acid should a pregnant woman get each day,5
3322,what year was the first automobile manufactured,5
3323,how many colonies did germany get to keep after world war i,5
3324,how many states have a lemon law for new automobiles,5
3325,whose biography by maurice zolotow is titled shooting star,3
3326,what concerts are held in new york this week,1
3327,in the movie groundshog day what is the name of the character played by andie macdowell,3
3328,what are the requirements for becoming a citizen of australia,0
3329,how old is benny carter,5
3330,what are the top ten alltime money making nfl teams,3
3331,what were hairy bank notes in the fur trade,1
3332,where can i read about chiang kaishek,4
3333,what is idealab,0
3334,what country borders the most others,4
3335,what does the e stand for in the equation emc2,2
3336,what river runs through colorado kansas and oklahoma,4
3337,which airplane did fawaz younis hijack,1
3338,what is win rah,0
3339,why is the moon different sizes and colors,0
3340,what college enlivens hanover new hampshire,3
3341,what does vcr stand for,2
3342,how close a cousin was franklin d to theodore roosevelt,0
3343,name a novel written by john steinbeck,1
3344,who was the first american citizen awarded the albert medal of the society of arts,3
3345,what doctor is synonymous with footwear and foot care,3
3346,how do boats float,0
3347,what are the shoe sizes of o neal jordan and mutombo the nba players,5
3348,who founded the unification church,3
3349,how many zeros are there in a trillion,5
3350,what was the name of the crimean meeting of roosevelt churchill and stalin,1
3351,what are the only players eligible to score points in roller derby called,3
3352,what are the statistics for drunken drivers in maryland,5
3353,what illfated american general dragged a bull terrier named willie through world war ii,3
3354,what is the score of a forfeited baseball game,5
3355,where does tuberculosis come from,4
3356,who invented the lawnmower,3
3357,where can i find lyrics for rb,4
3358,what is the name of david letterman s dog,1
3359,what us senator once played basketball for the new york knicks,3
3360,what are the titles of some rrated sony playstation games,1
3361,what playing card symbolizes death,1
3362,what is an urban legend,0
3363,what is li l abner s last name,3
3364,how many liberty bells have there been,5
3365,what two countries are separated by the bering strait,4
3366,what is smartnet,0
3367,what is a synonym for aspartame,1
3368,jackson pollock is of what nationality,4
3369,what are vermicilli rigati zitoni and tubetti,0
3370,name the product that is at your grocer s at your fingertips,1
3371,what architect originated the glass house designed the chicago federal center had a philosophy of less is more and produced plans that were the forerunner of the california ranch house,3
3372,how many russians have landed on the moon,5
3373,which thrilled taste buds first snickers or 3 musketeers,1
3374,what animal do buffalo wings come from,1
3375,what is the purpose of the sysrq key on my computer keyboard,0
3376,when was franklin d roosevelt stricken with polio,5
3377,how do you find out what is allowed to claim as a contibution for income tax purposes,0
3378,how do you build a solar car for a high school experiment,0
3379,where on the internet can i get chemicals importers,4
3380,what was the first country to put a second woman in space,4
3381,what was the 24disc john gabel entertainer the first example of in 1960,1
3382,what is the feudal system,0
3383,who shared a new york city apartment with roger maris the year he hit 61 home runs,3
3384,what is the geographic term for the submerged fringe of a continent,1
3385,what prison is found in ossining new york,4
3386,what country has declared onefifth of its territory offlimits to russians,4
3387,what is the main application of sodium hydrosulfite,0
